Ticker,Company name,Segment,Segment Number,CIQ Formula,Currency,1/1/2010,4/1/2010,7/1/2010,10/1/2010,1/1/2011,4/1/2011,7/1/2011,10/1/2011,1/1/2012,4/1/2012,7/1/2012,10/1/2012,1/1/2013,4/1/2013,7/1/2013,10/1/2013,1/1/2014,4/1/2014,7/1/2014,10/1/2014,1/1/2015,4/1/2015,7/1/2015,10/1/2015,1/1/2016,4/1/2016,7/1/2016,10/1/2016,1/1/2017,4/1/2017,7/1/2017,10/1/2017,1/1/2018,4/1/2018,7/1/2018,10/1/2018,1/1/2019,4/1/2019,7/1/2019,10/1/2019,1/1/2020,4/1/2020,7/1/2020,10/1/2020,1/1/2021,4/1/2021,7/1/2021,10/1/2021,1/1/2022,4/1/2022,7/1/2022,10/1/2022,1/1/2023,4/1/2023,7/1/2023
SWX:ABBN,ABB,Electrification,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.0,2506.0,2353.0,2459.0,2289.0,2536.0,2462.0,2633.0,2293.0,2509.0,2596.0,0.0,2494.0,2673.0,3199.0,3320.0,3057.0,3272.0,3161.0,3238.0,2773.0,2764.0,3031.0,3356.0,3140.0,3406.0,3196.0,3445.0,3236.0,3414.0,3471.0,3663.0,3590.0,3735.0,3561.0
SWX:ABBN,ABB,Motion,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0,1614.0,1671.0,1605.0,1641.0,1630.0,1657.0,1510.0,1583.0,1611.0,1705.0,1667.0,1850.0,1673.0,1735.0,1572.0,1626.0,1702.0,1845.0,1940.0,1981.0,1947.0
SWX:ABBN,ABB,Process Automation,3,IQ_BUS_SEG_REV,USD,1735.0,1737.0,1859.0,2101.0,1900.0,2095.0,1988.0,2317.0,1970.0,2052.0,1904.0,2230.0,1978.0,2130.0,2128.0,0.0,1943.0,2012.0,1899.0,2094.0,1764.0,1875.0,1659.0,1926.0,1664.0,1770.0,1570.0,1650.0,1513.0,1575.0,1780.0,0.0,1859.0,1613.0,1544.0,1723.0,1518.0,1580.0,1492.0,1683.0,1462.0,1382.0,1403.0,1545.0,1407.0,1540.0,1507.0,1805.0,1506.0,1529.0,1458.0,1551.0,1436.0,1553.0,1554.0
SWX:ABBN,ABB,Robotics & Discrete Automation,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,887.0,892.0,851.0,845.0,831.0,787.0,671.0,629.0,806.0,801.0,853.0,832.0,813.0,799.0,730.0,732.0,828.0,891.0,937.0,922.0,929.0
SWX:ABBN,ABB,"Corporate Costs, Intersegment Eliminations and Other",5,IQ_BUS_SEG_REV,USD,-728.0,-716.0,-721.0,-834.0,-733.0,-868.0,-835.0,-954.0,-817.0,-835.0,-772.0,-1008.0,-907.0,-939.0,-887.0,0.0,-734.0,-773.0,-724.0,-914.0,-481.0,-515.0,-504.0,3036.0,516.0,540.0,521.0,708.0,-223.0,-219.0,-298.0,0.0,-121.0,-109.0,-149.0,-211.0,-184.0,-167.0,-222.0,-297.0,-200.0,-204.0,-269.0,-225.0,-166.0,-179.0,-161.0,-217.0,-79.0,-50.0,-53.0,-126.0,-44.0,-28.0,-23.0
ENXTPA:LR,Legrand,Electric Equipment,1,IQ_BUS_SEG_REV,EUR,911.7,998.4,963.5,1016.9,1036.4,1071.4,1040.5,1101.8,1086.2,1137.5,1111.1,1131.9,1092.9,1161.1,1064.6,1141.8,1084.3,1140.3,1099.3,1175.2,1164.7,1247.0,1148.6,1249.6,1189.6,1258.8,1256.2,1314.3,1318.8,1352.8,1316.7,1532.5,1445.2,1541.6,1450.6,1559.8,1550.0,1676.8,1662.1,1733.4,1515.7,1316.9,1661.3,1605.6,1674.1,1779.3,1715.3,1825.5,1972.3,2120.1,2061.3,2185.7,2149.6,2145.2,2012.5
ENXTPA:LR,Legrand,Electric Equipment,1,IQ_BUS_SEG_REV,USD,1232.8,1226.0,1309.0,1363.6,1469.8,1555.6,1399.2,1431.4,1448.0,1442.0,1427.0,1492.4,1400.3,1509.4,1440.9,1572.4,1494.0,1561.1,1387.4,1422.5,1251.2,1389.0,1281.8,1357.2,1354.8,1398.0,1412.0,1387.4,1410.2,1543.4,1556.2,1840.2,1780.5,1798.6,1685.4,1785.9,1739.6,1908.1,1812.3,1945.2,1665.6,1482.0,1950.8,1964.0,1964.9,2109.7,1988.1,2076.1,2191.0,2216.3,2021.3,2335.9,2335.5,2341.9,2130.1
NYSE:HUBB,Hubbell,Utility Solutions,1,IQ_BUS_SEG_REV,USD,161.2,188.0,194.4,189.4,192.0,211.3,237.7,226.4,218.7,242.1,237.9,231.1,224.8,236.8,238.3,221.4,220.7,243.4,253.7,243.4,240.0,259.0,259.5,243.7,252.1,267.4,272.8,252.7,264.8,291.9,296.5,282.8,373.1,478.1,492.3,477.6,457.1,508.2,514.7,485.3,526.6,479.8,557.6,0.0,532.2,588.8,601.8,611.6,651.8,728.5,774.5,716.3,781.6,830.8,837.9
NYSE:HUBB,Hubbell,Electrical Solutions,2,IQ_BUS_SEG_REV,USD,409.3,458.4,490.6,449.9,466.1,497.9,526.6,513.6,505.1,536.3,551.8,521.4,515.3,564.5,597.6,585.2,538.8,612.4,641.6,605.4,569.7,615.0,617.5,586.0,582.7,641.4,634.6,601.5,587.5,656.4,654.0,634.9,618.1,688.6,687.4,666.5,630.2,688.2,689.3,618.0,563.7,469.4,551.0,0.0,424.1,465.5,481.6,488.5,504.3,527.5,541.7,503.3,503.8,535.1,537.9
XTRA:SIE,Siemens,Industrial Businesses (IB) - Digital Industries,1,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0,2246.0,2266.0,2525.0,2382.0,2426.0,2499.0,2686.0,2465.0,2400.0,2519.0,2787.0,2586.0,2710.0,2918.0,3129.0,3013.0,3262.0,3913.0,4127.0,3859.0,0.0,3888.0,4284.0,3762.0,3684.0,3670.0,3881.0,3765.0,4031.0,4176.0,4542.0,4347.0,4565.0,4930.0,5675.0,5114.0,5537.0,5301.0,5967.0
XTRA:SIE,Siemens,Industrial Businesses (IB) - Smart Infrastructure,2,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3562.0,4069.0,3323.0,0.0,3587.0,4181.0,3529.0,3517.0,3372.0,3905.0,3477.0,3562.0,3770.0,4206.0,3809.0,4009.0,4369.0,5165.0,4585.0,4908.0,4924.0,5528.0
XTRA:SIE,Siemens,Industrial Businesses (IB) - Mobility,3,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,1698.0,1852.0,2109.0,1858.0,1836.0,1817.0,1997.0,2044.0,1915.0,1795.0,2071.0,1806.0,2015.0,2052.0,2231.0,2195.0,2112.0,2146.0,2368.0,2174.0,0.0,2126.0,2501.0,2180.0,2263.0,2162.0,2447.0,2193.0,2272.0,2258.0,2510.0,2410.0,2136.0,2456.0,2690.0,2446.0,2666.0,2560.0,2878.0
XTRA:SIE,Siemens,Industrial Businesses (IB) - Siemens Healthineers,4,IQ_BUS_SEG_REV,EUR,2968.0,3152.0,3413.0,3135.0,3117.0,2858.0,3407.0,3151.0,3362.0,3343.0,3785.0,3252.0,3278.0,3367.0,2751.0,2694.0,2854.0,2788.0,3400.0,2851.0,3212.0,3246.0,3621.0,3288.0,3319.0,3230.0,3698.0,3326.0,3405.0,3291.0,3650.0,3196.0,3226.0,3300.0,3704.0,3301.0,0.0,3569.0,4142.0,3587.0,3685.0,3312.0,3876.0,3868.0,3965.0,5000.0,5164.0,5068.0,5460.0,5186.0,6001.0,5079.0,5345.0,5201.0,6056.0
XTRA:SIE,Siemens,Industrial Businesses (IB) - Digital Industries,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.7,3094.7,3102.2,3186.7,2883.3,2606.2,2783.6,2997.6,2677.2,2733.3,2797.5,3132.7,2729.9,2897.8,3329.2,3698.1,3617.9,4018.7,4565.4,4794.9,4418.4,0.0,4424.2,4671.2,4221.7,4048.4,4130.1,4557.3,4605.5,4731.2,4951.4,5264.3,4943.7,5071.1,5153.7,5564.8,5465.4,6015.9,5787.1,6315.6
XTRA:SIE,Siemens,Industrial Businesses (IB) - Smart Infrastructure,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.9,4727.5,3804.7,0.0,4081.7,4558.9,3960.3,3864.8,3794.7,4585.5,4253.2,4180.8,4470.0,4874.8,4331.9,4453.5,4567.2,5064.7,4900.1,5332.5,5375.5,5851.0
XTRA:SIE,Siemens,Industrial Businesses (IB) - Mobility,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.3,2339.6,2535.4,2661.7,2249.0,1972.4,2023.9,2228.7,2219.9,2181.0,1993.4,2327.9,1906.5,2154.6,2341.1,2636.8,2635.7,2601.9,2503.8,2751.2,2489.1,0.0,2419.2,2727.1,2446.4,2486.8,2433.0,2873.4,2682.6,2666.7,2677.3,2909.1,2740.8,2372.8,2567.4,2637.8,2614.1,2896.6,2794.8,3046.1
XTRA:SIE,Siemens,Industrial Businesses (IB) - Siemens Healthineers,4,IQ_BUS_SEG_REV,USD,4013.3,3870.6,4636.9,4203.8,4420.3,4149.5,4581.5,4093.5,4481.8,4237.8,4861.0,4287.7,4200.1,4377.0,3723.4,3710.0,3932.5,3816.8,4291.0,3450.9,3450.6,3615.7,4041.1,3571.0,3780.0,3587.1,4156.7,3511.0,3640.9,3754.7,4313.9,3837.7,3974.4,3850.2,4303.5,3779.5,0.0,4061.2,4516.4,4025.4,4049.5,3727.2,4551.4,4731.5,4653.8,5928.4,5985.2,5763.7,6065.3,5421.3,5884.5,5428.0,5807.3,5677.9,6409.8
ENXTPA:SU,Schneider Electric,Energy Management,1,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626.5,4626.5,5133.5,5133.5,5036.0,5036.0,5387.5,5387.5,4377.5,4377.5,5294.5,5294.5,5243.5,5243.5,5846.0,5846.0,6153.5,6153.5,7067.5,7067.5,6834.5,6834.5,0.0
ENXTPA:SU,Schneider Electric,Industrial Automation,2,IQ_BUS_SEG_REV,EUR,941.0,941.0,1051.0,1051.0,1113.5,1113.5,1085.0,1085.0,1109.5,1109.5,1132.0,1132.0,968.5,968.5,965.5,965.5,1352.0,1352.0,1423.5,1423.5,1417.0,1417.0,1431.0,1431.0,1333.5,1333.5,1409.0,1409.0,1453.5,1453.5,1454.5,1454.5,1532.0,1532.0,1568.0,1568.0,1565.0,1565.0,1590.5,1590.5,1410.0,1410.0,1497.5,1497.5,1643.5,1643.5,1719.5,1719.5,1885.0,1885.0,1982.0,1982.0,1982.0,1982.0,0.0
ENXTPA:SU,Schneider Electric,Central Functions & Digital Costs,3,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Segment Adjustment,4,IQ_BUS_SEG_REV,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Low Voltage,5,IQ_BUS_SEG_REV,EUR,327.0,327.0,374.0,374.0,366.0,366.0,410.0,410.0,401.5,401.5,439.5,439.5,2542.5,2542.5,2635.0,2635.0,2551.0,2551.0,2826.0,2826.0,2881.5,2881.5,3048.0,3048.0,2541.0,2541.0,2692.0,2692.0,2670.5,2670.5,2735.5,2735.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Medium Voltage,6,IQ_BUS_SEG_REV,EUR,972.0,972.0,1198.5,1198.5,1014.5,1014.5,1434.0,1434.0,1186.0,1186.0,1497.0,1497.0,1313.5,1313.5,1550.0,1550.0,1182.0,1182.0,1456.5,1456.5,1258.0,1258.0,1456.0,1456.0,1150.0,1150.0,1309.5,1309.5,1078.0,1078.0,1172.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Secure Power,7,IQ_BUS_SEG_REV,EUR,627.5,627.5,745.5,745.5,706.0,706.0,912.5,912.5,868.0,868.0,970.5,970.5,843.0,843.0,878.0,878.0,765.0,765.0,913.5,913.5,867.5,867.5,961.0,961.0,846.5,846.5,948.0,948.0,884.5,884.5,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5699.8,5397.9,5964.3,5877.6,5652.1,5730.5,5874.5,6045.9,4810.4,4926.3,6217.1,6476.5,6154.3,6217.1,6775.6,6648.5,6835.7,6432.7,6930.3,7553.2,7425.6,7461.2,0.0
ENXTPA:SU,Schneider Electric,Industrial Automation,2,IQ_BUS_SEG_REV,USD,1272.4,1155.5,1427.9,1409.3,1579.1,1616.7,1459.0,1409.5,1479.0,1406.5,1453.8,1492.5,1241.0,1259.0,1306.8,1329.6,1862.9,1850.9,1796.6,1723.1,1522.3,1578.4,1597.0,1554.2,1518.7,1480.9,1583.8,1487.4,1554.2,1658.3,1719.1,1746.5,1887.4,1787.4,1821.8,1795.3,1756.5,1780.8,1734.3,1784.9,1549.5,1586.8,1758.5,1831.8,1929.0,1948.7,1992.9,1955.5,2094.0,1970.5,1943.5,2118.2,2153.4,2163.8,0.0
ENXTPA:SU,Schneider Electric,Central Functions & Digital Costs,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Segment Adjustment,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Low Voltage,5,IQ_BUS_SEG_REV,USD,442.2,401.5,508.1,501.5,519.0,531.4,551.3,532.6,535.2,509.0,564.4,579.5,3257.7,3305.2,3566.4,3628.7,3515.0,3492.4,3566.6,3420.7,3095.6,3209.7,3401.6,3310.3,2893.9,2821.9,3025.9,2841.8,2855.5,3046.8,3233.1,3284.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Medium Voltage,6,IQ_BUS_SEG_REV,USD,1314.3,1193.6,1628.3,1607.1,1438.7,1473.0,1928.3,1862.9,1581.0,1503.5,1922.6,1973.8,1683.0,1707.5,2097.9,2134.5,1628.7,1618.2,1838.2,1763.0,1351.5,1401.3,1624.9,1581.3,1309.7,1277.1,1471.9,1382.3,1152.7,1229.9,1385.2,1407.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENXTPA:SU,Schneider Electric,Energy Management - Secure Power,7,IQ_BUS_SEG_REV,USD,848.5,770.6,1012.8,999.7,1001.2,1025.0,1227.1,1185.4,1157.1,1100.3,1246.4,1279.6,1080.1,1095.9,1188.3,1209.1,1054.1,1047.3,1152.9,1105.7,931.9,966.3,1072.5,1043.7,964.1,940.1,1065.6,1000.7,945.8,1009.1,1090.9,1108.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:ETN,Eaton,Electrical Americas,1,IQ_BUS_SEG_REV,USD,802.0,894.0,967.0,1012.0,964.0,1033.0,1074.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,2085.0,2040.0,2089.0,1788.0,1490.0,1699.0,1703.0,1622.0,1849.0,1854.0,1917.0,1891.0,2131.0,2179.0,2296.0,2294.0,2538.0,2594.0
NYSE:ETN,Eaton,Electrical Global,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,1324.0,1295.0,1311.0,1144.0,1111.0,1196.0,1252.0,1253.0,1418.0,1421.0,1424.0,1437.0,1495.0,1486.0,1430.0,1500.0,1569.0,1503.0
NYSE:ETN,Eaton,Aerospace,3,IQ_BUS_SEG_REV,USD,376.0,370.0,390.0,400.0,389.0,409.0,420.0,430.0,430.0,436.0,419.0,434.0,434.0,446.0,448.0,446.0,464.0,486.0,454.0,456.0,464.0,454.0,449.0,440.0,445.0,447.0,436.0,425.0,428.0,437.0,438.0,441.0,458.0,463.0,478.0,497.0,604.0,634.0,620.0,622.0,680.0,461.0,540.0,542.0,519.0,625.0,745.0,759.0,718.0,742.0,768.0,812.0,803.0,848.0,867.0
NYSE:ETN,Eaton,Vehicle,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,1047.0,939.0,871.0,939.0,1002.0,964.0,930.0,996.0,1034.0,1011.0,965.0,955.0,989.0,897.0,841.0,795.0,831.0,786.0,741.0,786.0,845.0,858.0,837.0,893.0,899.0,876.0,821.0,810.0,803.0,761.0,664.0,598.0,327.0,573.0,620.0,654.0,675.0,640.0,610.0,671.0,708.0,744.0,707.0,739.0,751.0,753.0
NYSE:ETN,Eaton,e Mobility,5,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,75.0,73.0,77.0,83.0,80.0,80.0,83.0,84.0,79.0,75.0,72.0,56.0,79.0,85.0,83.0,88.0,84.0,88.0,126.0,136.0,137.0,139.0,147.0,161.0,163.0
NYSE:ETN,Eaton,Segment Adjustment,6,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:ETN,Eaton,Hydraulics,7,IQ_BUS_SEG_REV,USD,490.0,568.0,583.0,571.0,685.0,728.0,717.0,705.0,735.0,769.0,763.0,693.0,756.0,772.0,739.0,714.0,782.0,787.0,733.0,673.0,665.0,643.0,599.0,552.0,551.0,589.0,562.0,520.0,587.0,633.0,634.0,614.0,710.0,723.0,670.0,653.0,605.0,603.0,519.0,477.0,507.0,411.0,439.0,485.0,561.0,560.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:ETN,Eaton,Unallocated Goodwill,8,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSE:VRT,Vertiv,Americas,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.2,563.6,580.2,550.7,556.8,469.4,488.1,537.4,560.3,505.9,568.2,542.1,590.2,549.0,654.3,722.5,847.2,872.0,968.3,1014.5
NYSE:VRT,Vertiv,Asia Pacific,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.7,281.2,352.2,352.5,392.1,239.1,340.6,395.6,456.2,377.6,416.3,417.2,482.5,353.8,436.6,460.3,448.6,336.2,412.8,411.3
NYSE:VRT,Vertiv,"Europe, Middle East & Africa",3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3,248.7,247.1,218.3,262.0,217.7,210.1,262.7,319.1,250.4,310.2,306.4,400.4,318.0,397.6,381.1,460.1,372.7,439.9,423.3
NYSE:VRT,Vertiv,Eliminations,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.6,-38.7,-45.4,-50.8,-39.4,-28.9,-33.1,-33.7,-30.0,-35.5,-34.4,-36.8,-62.6,-64.4,-89.1,-82.8,-101.3,-59.8,-86.9,-106.5
NYSE:JCI,Johnson Controls,Building Solutions North America,1,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,2097.0,2142.0,2160.0,2012.0,2097.0,2246.0,2324.0,2116.0,2187.0,2327.0,2401.0,2167.0,2175.0,2020.0,2243.0,2034.0,2092.0,2212.0,2347.0,2152.0,2227.0,2426.0,2562.0,2367.0,2520.0,2665.0,0.0
NYSE:JCI,Johnson Controls,Building Solutions EMEA / LA,2,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,898.0,896.0,926.0,915.0,907.0,926.0,948.0,907.0,878.0,922.0,948.0,928.0,850.0,756.0,906.0,948.0,934.0,1001.0,1001.0,959.0,958.0,952.0,976.0,975.0,1031.0,1045.0,0.0
NYSE:JCI,Johnson Controls,Building Solutions Asia Pacific,3,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,562.0,630.0,677.0,597.0,586.0,681.0,689.0,613.0,628.0,691.0,726.0,629.0,525.0,588.0,661.0,604.0,594.0,703.0,715.0,675.0,623.0,665.0,751.0,646.0,667.0,736.0,0.0
NYSE:JCI,Johnson Controls,Global Products,4,IQ_BUS_SEG_REV,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,2014.0,2406.0,2241.0,1781.0,2040.0,2429.0,2222.0,1828.0,2086.0,2511.0,2199.0,1852.0,1894.0,1979.0,2144.0,1755.0,1974.0,2425.0,2329.0,2076.0,2290.0,2571.0,2436.0,2080.0,2468.0,2687.0,0.0
